                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1121,                 0.4071,                0.21329,                0.77801,                0.98132,                0.95981,                0.98216,                0.77871,                0.84563,                  0.376,                0.85547,                0.00307,                0.00307,                0.00307
                   1122,                0.41932,                0.21175,                0.77659,                0.98114,                0.95981,                0.98221,                0.77856,                0.84481,                0.37571,                0.85531,              0.0030638,              0.0030638,              0.0030638
                   1123,                0.41408,                0.21715,                0.77906,                0.98156,                0.95981,                0.98261,                0.77839,                0.84517,                0.37552,                0.85557,              0.0030576,              0.0030576,              0.0030576
                   1124,                0.40278,                0.21325,                0.77532,                0.97728,                0.96387,                0.98262,                  0.779,                0.84503,                0.37465,                0.85573,              0.0030514,              0.0030514,              0.0030514
                   1125,                0.40382,                0.21175,                0.77944,                0.97728,                0.96445,                0.98229,                0.77838,                0.84506,                0.37398,                0.85578,              0.0030452,              0.0030452,              0.0030452
                   1126,                0.40413,                0.21189,                0.77677,                0.97649,                0.96301,                0.98189,                0.77879,                0.84533,                0.37549,                0.85557,              0.0030391,              0.0030391,              0.0030391
                   1127,                0.41728,                0.21559,                0.77703,                0.97647,                0.96201,                0.98162,                0.77906,                0.84503,                0.37507,                0.85561,              0.0030329,              0.0030329,              0.0030329
                   1128,                0.40059,                0.21196,                0.77201,                0.97648,                0.96241,                0.98166,                0.77945,                0.84445,                0.37545,                0.85571,              0.0030267,              0.0030267,              0.0030267
                   1129,                0.39825,                0.21477,                0.77477,                0.97844,                0.96368,                0.98197,                0.77964,                0.84468,                0.37593,                0.85555,              0.0030205,              0.0030205,              0.0030205
                   1130,                0.40092,                0.20716,                0.77296,                0.97659,                0.96522,                  0.982,                0.78011,                0.84459,                 0.3765,                0.85562,              0.0030143,              0.0030143,              0.0030143
                   1131,                 0.4057,                0.21803,                0.77223,                0.97681,                0.96522,                  0.982,                0.78018,                0.84398,                0.37556,                0.85556,              0.0030081,              0.0030081,              0.0030081
                   1132,                0.41137,                0.20857,                0.77246,                0.97648,                0.96522,                0.98233,                0.77984,                0.84379,                0.37603,                 0.8555,              0.0030019,              0.0030019,              0.0030019
                   1133,                0.41674,                0.21796,                0.77693,                0.97714,                0.96522,                0.98232,                0.77997,                0.84442,                0.37626,                0.85562,              0.0029957,              0.0029957,              0.0029957
                   1134,                0.38092,                0.20601,                0.77854,                0.97731,                0.96536,                0.98267,                0.78021,                0.84393,                0.37611,                 0.8555,              0.0029896,              0.0029896,              0.0029896
                   1135,                  0.402,                 0.2061,                0.77748,                0.97706,                  0.966,                0.98271,                0.78057,                0.84311,                0.37552,                0.85554,              0.0029834,              0.0029834,              0.0029834
                   1136,                0.39674,                0.21063,                0.78149,                0.97631,                  0.966,                0.98268,                0.78095,                0.84308,                0.37539,                0.85566,              0.0029772,              0.0029772,              0.0029772
                   1137,                0.41281,                0.21274,                0.77773,                 0.9759,                0.96522,                0.98226,                0.78094,                0.84263,                 0.3753,                0.85574,               0.002971,               0.002971,               0.002971
                   1138,                0.39689,                0.20799,                0.77919,                0.97587,                0.96445,                 0.9823,                0.78085,                0.84228,                0.37545,                0.85567,              0.0029648,              0.0029648,              0.0029648
                   1139,                0.39066,                0.20872,                0.77723,                0.97598,                0.96445,                0.98227,                0.78055,                0.84153,                0.37482,                0.85573,              0.0029586,              0.0029586,              0.0029586
                   1140,                0.39693,                0.20759,                0.77582,                0.97593,                0.96445,                0.98232,                0.78116,                0.84237,                0.37381,                0.85555,              0.0029524,              0.0029524,              0.0029524
                   1141,                0.40812,                0.20897,                0.77909,                0.97608,                0.96445,                0.98234,                0.78174,                0.84195,                0.37452,                0.85544,              0.0029462,              0.0029462,              0.0029462
                   1142,                0.40736,                0.20797,                0.77701,                0.97576,                0.96447,                0.98231,                0.78228,                0.84204,                0.37388,                0.85539,              0.0029401,              0.0029401,              0.0029401
                   1143,                0.39466,                0.20751,                0.77811,                0.97804,                0.96369,                0.98229,                0.78159,                0.84157,                  0.374,                0.85537,              0.0029339,              0.0029339,              0.0029339
                   1144,                0.39772,                0.21072,                0.77723,                0.97803,                0.96333,                 0.9823,                0.78245,                0.84045,                0.37341,                0.85542,              0.0029277,              0.0029277,              0.0029277
                   1145,                0.39126,                0.20908,                0.77358,                0.97802,                  0.963,                0.98229,                0.78198,                0.84031,                0.37395,                0.85535,              0.0029215,              0.0029215,              0.0029215
                   1146,                0.38873,                0.20923,                0.77461,                0.97802,                0.96273,                0.98228,                0.78241,                0.84055,                0.37309,                 0.8554,              0.0029153,              0.0029153,              0.0029153
                   1147,                0.40846,                0.20911,                0.78177,                0.97802,                 0.9628,                0.98228,                0.78186,                0.84025,                0.37221,                0.85539,              0.0029091,              0.0029091,              0.0029091
                   1148,                0.40294,                0.21163,                0.77848,                0.97802,                0.96276,                0.98226,                0.78331,                0.83972,                0.37222,                0.85549,              0.0029029,              0.0029029,              0.0029029
                   1149,                 0.4148,                0.21512,                0.77383,                0.97802,                0.96269,                0.98229,                0.78212,                0.83934,                0.37261,                0.85528,              0.0028967,              0.0028967,              0.0028967
                   1150,                0.39604,                0.21187,                0.77721,                0.97802,                0.96269,                0.98231,                 0.7819,                0.83906,                0.37248,                0.85534,              0.0028906,              0.0028906,              0.0028906
                   1151,                0.39397,                 0.2081,                0.78023,                0.97801,                0.96233,                 0.9823,                0.78254,                0.83878,                0.37265,                0.85526,              0.0028844,              0.0028844,              0.0028844
                   1152,                0.39544,                0.20661,                0.77723,                0.97652,                0.96421,                0.98232,                0.78241,                0.83847,                0.37242,                0.85518,              0.0028782,              0.0028782,              0.0028782
                   1153,                0.40005,                0.21099,                0.78316,                0.97629,                0.96445,                0.98229,                0.78167,                0.83951,                0.37286,                0.85532,               0.002872,               0.002872,               0.002872
                   1154,                0.40414,                  0.213,                0.77576,                0.97644,                0.96445,                0.98226,                0.78151,                0.84016,                0.37297,                0.85517,              0.0028658,              0.0028658,              0.0028658
                   1155,                0.40968,                 0.2183,                0.77884,                 0.9758,                0.96368,                0.98257,                 0.7816,                0.83953,                0.37253,                 0.8552,              0.0028596,              0.0028596,              0.0028596
                   1156,                0.38196,                0.20419,                0.77279,                0.97652,                0.96368,                 0.9823,                0.78165,                0.83888,                0.37306,                0.85506,              0.0028534,              0.0028534,              0.0028534
                   1157,                0.41301,                0.21625,                0.77527,                  0.978,                0.96178,                0.98264,                0.78156,                0.84033,                0.37315,                0.85519,              0.0028472,              0.0028472,              0.0028472
                   1158,                  0.396,                0.20334,                0.77239,                  0.978,                 0.9618,                0.98266,                0.78186,                0.84018,                0.37342,                0.85523,              0.0028411,              0.0028411,              0.0028411
                   1159,                0.39056,                 0.2044,                0.77874,                  0.978,                0.96185,                 0.9823,                0.78151,                 0.8402,                 0.3737,                 0.8551,              0.0028349,              0.0028349,              0.0028349
                   1160,                0.38522,                0.20096,                0.77798,                0.97877,                0.96193,                0.98233,                0.78169,                 0.8406,                0.37402,                0.85514,              0.0028287,              0.0028287,              0.0028287
                   1161,                0.42538,                0.23085,                0.77865,                 0.9788,                0.96348,                0.98236,                0.78187,                0.84061,                0.37453,                0.85518,              0.0028225,              0.0028225,              0.0028225
                   1162,                0.38357,                    0.2,                0.77191,                0.97697,                0.96368,                0.98239,                0.78262,                0.84119,                 0.3746,                 0.8552,              0.0028163,              0.0028163,              0.0028163
                   1163,                0.38506,                0.20099,                0.76702,                0.97819,                0.96291,                0.98238,                0.78234,                0.84062,                0.37423,                0.85526,              0.0028101,              0.0028101,              0.0028101
                   1164,                0.38323,                0.19864,                0.77332,                0.97817,                0.96291,                0.98237,                0.78179,                0.84171,                0.37546,                0.85531,              0.0028039,              0.0028039,              0.0028039
                   1165,                0.39157,                0.20408,                0.77059,                0.97809,                0.96291,                0.98237,                0.78238,                0.84034,                0.37434,                0.85502,              0.0027977,              0.0027977,              0.0027977
                   1166,                0.39142,                0.20369,                0.76981,                0.97881,                0.96365,                0.98235,                0.78294,                0.84035,                0.37536,                0.85502,              0.0027916,              0.0027916,              0.0027916
                   1167,                0.42003,                0.21664,                0.77853,                0.97649,                0.96368,                0.98233,                0.78257,                0.83994,                0.37448,                 0.8551,              0.0027854,              0.0027854,              0.0027854
                   1168,                0.41402,                0.21376,                0.78278,                0.97881,                0.96365,                0.98237,                0.78216,                0.84013,                0.37477,                0.85522,              0.0027792,              0.0027792,              0.0027792
                   1169,                0.38538,                0.20501,                0.77998,                0.97881,                0.96364,                0.98238,                0.78246,                0.84017,                0.37407,                 0.8552,               0.002773,               0.002773,               0.002773
                   1170,                0.39897,                0.20369,                0.77664,                0.97791,                0.96368,                0.98206,                0.78177,                0.83975,                0.37331,                0.85523,              0.0027668,              0.0027668,              0.0027668
                   1171,                0.38662,                0.21167,                0.77492,                0.97772,                0.96368,                0.98201,                0.78184,                0.83963,                0.37347,                0.85525,              0.0027606,              0.0027606,              0.0027606
                   1172,                 0.3772,                0.19976,                0.77189,                0.97778,                0.96368,                0.98194,                0.78188,                0.84016,                0.37356,                0.85522,              0.0027544,              0.0027544,              0.0027544
                   1173,                0.38827,                0.20581,                0.77891,                0.97806,                0.96291,                0.98193,                0.78167,                0.84029,                0.37429,                0.85531,              0.0027482,              0.0027482,              0.0027482
                   1174,                0.39371,                0.20532,                0.77614,                0.97855,                0.96368,                0.98222,                0.78239,                0.84011,                0.37326,                0.85526,              0.0027421,              0.0027421,              0.0027421
                   1175,                0.39022,                 0.2064,                0.77129,                0.97797,                0.96522,                0.98225,                0.78258,                0.84019,                0.37315,                0.85513,              0.0027359,              0.0027359,              0.0027359
                   1176,                0.38325,                0.19902,                0.77625,                0.97772,                0.96522,                0.98227,                0.78339,                0.83969,                0.37398,                0.85527,              0.0027297,              0.0027297,              0.0027297
                   1177,                0.41112,                0.20462,                0.77914,                0.97761,                0.96522,                0.98223,                0.78283,                0.83945,                0.37378,                0.85532,              0.0027235,              0.0027235,              0.0027235
                   1178,                0.40672,                0.20967,                0.78758,                0.97761,                0.96522,                0.98218,                0.78287,                0.83967,                0.37345,                0.85503,              0.0027173,              0.0027173,              0.0027173
                   1179,                0.39286,                0.20431,                0.77769,                0.97759,                0.96522,                0.98214,                0.78207,                0.83876,                0.37454,                0.85492,              0.0027111,              0.0027111,              0.0027111
                   1180,                0.38247,                0.20514,                0.77625,                0.97751,                0.96522,                0.98209,                0.78243,                0.83904,                 0.3737,                0.85503,              0.0027049,              0.0027049,              0.0027049
                   1181,                0.38198,                0.19583,                0.76799,                0.97786,                0.96522,                0.98208,                0.78272,                0.83908,                 0.3739,                0.85505,              0.0026987,              0.0026987,              0.0026987
                   1182,                0.38459,                 0.2024,                0.77513,                0.97807,                0.96509,                0.98208,                0.78241,                0.83866,                0.37353,                0.85517,              0.0026926,              0.0026926,              0.0026926
                   1183,                0.38375,                0.20089,                0.77402,                0.97807,                  0.965,                0.98208,                0.78211,                0.83874,                0.37368,                 0.8552,              0.0026864,              0.0026864,              0.0026864
                   1184,                0.39184,                 0.2005,                0.77669,                0.97806,                0.96455,                0.98207,                0.78205,                0.83925,                0.37384,                0.85514,              0.0026802,              0.0026802,              0.0026802
                   1185,                0.37297,                0.20263,                0.77259,                0.97865,                0.96445,                0.98211,                0.78232,                0.83836,                0.37374,                0.85505,               0.002674,               0.002674,               0.002674
                   1186,                0.38584,                0.20362,                 0.7763,                 0.9788,                 0.9635,                0.98209,                0.78248,                0.83881,                0.37477,                0.85499,              0.0026678,              0.0026678,              0.0026678
                   1187,                0.38173,                0.20431,                0.77214,                0.97958,                0.96378,                0.98274,                0.78203,                0.83912,                0.37465,                0.85483,              0.0026616,              0.0026616,              0.0026616
                   1188,                0.37184,                  0.196,                 0.7728,                0.98035,                0.96366,                0.98278,                0.78306,                0.83858,                0.37441,                0.85469,              0.0026554,              0.0026554,              0.0026554
                   1189,                0.40629,                0.20696,                0.77895,                0.98034,                0.96325,                0.98248,                0.78251,                0.83838,                0.37478,                0.85466,              0.0026492,              0.0026492,              0.0026492
                   1190,                0.38267,                0.20649,                0.77077,                0.98034,                0.96328,                0.98245,                0.78331,                0.83841,                0.37577,                0.85463,              0.0026431,              0.0026431,              0.0026431
                   1191,                0.38897,                0.21037,                0.77928,                0.97993,                0.96291,                0.98244,                0.78199,                0.83816,                0.37487,                0.85469,              0.0026369,              0.0026369,              0.0026369
                   1192,                0.38481,                0.20246,                0.76907,                0.98004,                0.96291,                0.98245,                0.78322,                0.83772,                0.37526,                0.85466,              0.0026307,              0.0026307,              0.0026307
                   1193,                0.39338,                0.20742,                0.77612,                0.98022,                0.96291,                 0.9824,                0.78214,                0.83747,                0.37616,                0.85471,              0.0026245,              0.0026245,              0.0026245
                   1194,                0.38418,                0.19866,                0.77877,                0.98081,                0.96291,                0.98238,                0.78309,                0.83773,                0.37592,                 0.8546,              0.0026183,              0.0026183,              0.0026183
                   1195,                0.39836,                0.20782,                0.77335,                0.98095,                0.96291,                 0.9824,                0.78314,                0.83766,                0.37547,                0.85447,              0.0026121,              0.0026121,              0.0026121
                   1196,                 0.3764,                0.20161,                0.77275,                0.98126,                0.96291,                0.98236,                0.78275,                0.83726,                 0.3753,                0.85461,              0.0026059,              0.0026059,              0.0026059
                   1197,                0.38633,                 0.2071,                0.77073,                0.98124,                0.96291,                0.98229,                0.78177,                0.83773,                0.37503,                0.85468,              0.0025997,              0.0025997,              0.0025997
                   1198,                0.38543,                0.20167,                0.77074,                 0.9813,                0.96291,                0.98228,                0.78182,                0.83743,                0.37446,                0.85467,              0.0025936,              0.0025936,              0.0025936
                   1199,                0.39187,                0.20898,                0.77893,                0.98189,                0.96349,                0.98226,                  0.782,                0.83755,                0.37478,                0.85475,              0.0025874,              0.0025874,              0.0025874
                   1200,                0.38881,                0.20404,                0.77176,                0.98189,                0.96362,                0.98225,                0.78192,                0.83764,                 0.3749,                0.85479,              0.0025812,              0.0025812,              0.0025812
                   1201,                0.39206,                0.20433,                0.77379,                0.98109,                0.96368,                0.98221,                0.78201,                0.83735,                0.37508,                0.85472,               0.002575,               0.002575,               0.002575
                   1202,                0.37157,                0.20109,                0.77395,                0.98055,                0.96368,                0.98221,                0.78204,                0.83704,                0.37569,                0.85458,              0.0025688,              0.0025688,              0.0025688
                   1203,                0.39751,                0.20599,                0.77643,                0.98008,                0.96291,                0.98165,                0.78262,                0.83686,                0.37593,                0.85432,              0.0025626,              0.0025626,              0.0025626
                   1204,                 0.3909,                0.20518,                0.77255,                0.98009,                0.96291,                0.98159,                0.78276,                 0.8367,                0.37515,                0.85447,              0.0025564,              0.0025564,              0.0025564
                   1205,                0.37443,                0.19503,                0.76801,                 0.9801,                0.96291,                0.98157,                0.78268,                0.83584,                0.37521,                0.85432,              0.0025503,              0.0025503,              0.0025503
                   1206,                0.38845,                0.19811,                0.77488,                0.98006,                0.96291,                0.98155,                0.78182,                 0.8364,                0.37493,                0.85439,              0.0025441,              0.0025441,              0.0025441
                   1207,                0.38221,                0.19991,                0.77675,                0.98008,                0.96291,                0.98154,                0.78136,                0.83603,                0.37489,                0.85438,              0.0025379,              0.0025379,              0.0025379
                   1208,                 0.3783,                0.19974,                0.77644,                0.97992,                0.96291,                0.98154,                 0.7814,                0.83619,                0.37454,                0.85432,              0.0025317,              0.0025317,              0.0025317
                   1209,                0.38981,                0.20808,                0.78032,                0.98071,                0.96291,                0.98157,                0.78216,                0.83647,                0.37487,                0.85449,              0.0025255,              0.0025255,              0.0025255
                   1210,                0.38056,                0.20354,                0.76966,                0.98082,                0.96291,                0.98161,                0.78131,                0.83627,                0.37435,                0.85453,              0.0025193,              0.0025193,              0.0025193
                   1211,                0.38189,                0.20048,                 0.7772,                0.98084,                0.96291,                0.98131,                0.78136,                0.83619,                0.37426,                 0.8544,              0.0025131,              0.0025131,              0.0025131
                   1212,                0.38685,                0.19914,                0.77652,                0.98091,                0.96291,                0.98127,                0.78165,                0.83569,                0.37367,                0.85458,              0.0025069,              0.0025069,              0.0025069
                   1213,                0.38723,                0.20269,                0.77123,                0.98104,                0.96291,                0.98155,                0.78043,                0.83589,                0.37386,                 0.8545,              0.0025008,              0.0025008,              0.0025008
                   1214,                0.37956,                0.20469,                0.77796,                 0.9811,                0.96286,                 0.9815,                 0.7805,                0.83552,                0.37394,                0.85445,              0.0024946,              0.0024946,              0.0024946
                   1215,                0.39818,                0.20682,                0.78487,                 0.9811,                0.96275,                0.98149,                0.78032,                0.83509,                0.37377,                0.85425,              0.0024884,              0.0024884,              0.0024884
                   1216,                0.39348,                  0.202,                0.77308,                 0.9811,                0.96274,                0.98122,                0.78057,                0.83534,                0.37318,                0.85429,              0.0024822,              0.0024822,              0.0024822
                   1217,                0.39458,                0.19578,                0.78064,                0.98031,                0.96194,                0.98082,                0.78006,                 0.8352,                0.37329,                0.85445,               0.002476,               0.002476,               0.002476
                   1218,                0.39027,                0.19885,                0.77218,                0.98031,                0.96203,                 0.9808,                0.78051,                0.83514,                0.37355,                0.85439,              0.0024698,              0.0024698,              0.0024698
                   1219,                0.38608,                0.20152,                 0.7686,                0.98013,                0.96213,                0.98082,                0.78169,                0.83416,                 0.3738,                 0.8544,              0.0024636,              0.0024636,              0.0024636
                   1220,                 0.3792,                0.19727,                0.77069,                 0.9811,                0.96286,                0.98124,                0.78218,                0.83442,                0.37412,                0.85431,              0.0024574,              0.0024574,              0.0024574
                   1221,                0.38104,                0.20459,                0.76993,                0.97963,                0.96136,                0.98087,                0.78199,                 0.8344,                0.37394,                0.85439,              0.0024513,              0.0024513,              0.0024513
                   1222,                0.37754,                0.19688,                0.77097,                 0.9804,                0.96213,                0.98127,                0.78168,                0.83371,                0.37419,                0.85429,              0.0024451,              0.0024451,              0.0024451
                   1223,                 0.3891,                0.20045,                0.77526,                0.97981,                0.96136,                0.98083,                0.78076,                0.83434,                0.37388,                0.85447,              0.0024389,              0.0024389,              0.0024389
                   1224,                 0.3867,                    0.2,                0.77507,                0.98031,                0.96211,                0.98083,                0.78193,                0.83447,                0.37384,                 0.8544,              0.0024327,              0.0024327,              0.0024327
                   1225,                0.38464,                0.20671,                0.77154,                0.98031,                0.96185,                0.98085,                0.78167,                0.83464,                0.37528,                0.85445,              0.0024265,              0.0024265,              0.0024265
                   1226,                 0.3776,                0.19852,                0.77977,                0.98031,                 0.9621,                0.98085,                0.78152,                 0.8346,                0.37518,                0.85441,              0.0024203,              0.0024203,              0.0024203
                   1227,                0.37043,                0.19932,                0.77635,                0.98031,                0.96209,                0.98087,                0.78207,                0.83534,                 0.3757,                0.85453,              0.0024141,              0.0024141,              0.0024141
                   1228,                0.37913,                0.19397,                0.77241,                0.98031,                0.96209,                0.98088,                0.78246,                0.83534,                0.37558,                0.85464,              0.0024079,              0.0024079,              0.0024079
                   1229,                0.37465,                0.19717,                0.77535,                0.98031,                0.96178,                0.98085,                0.78279,                0.83472,                0.37546,                0.85469,              0.0024018,              0.0024018,              0.0024018
                   1230,                0.38294,                0.20278,                 0.7706,                0.98016,                0.96213,                0.98086,                0.78294,                0.83423,                0.37544,                0.85476,              0.0023956,              0.0023956,              0.0023956
                   1231,                0.39006,                 0.2038,                0.77405,                0.98003,                0.96213,                0.98086,                0.78275,                0.83503,                0.37617,                0.85472,              0.0023894,              0.0023894,              0.0023894
                   1232,                0.38636,                0.19794,                0.77582,                0.97957,                0.96326,                0.98084,                0.78289,                0.83461,                0.37573,                0.85475,              0.0023832,              0.0023832,              0.0023832
                   1233,                0.39725,                0.21031,                0.77223,                0.97957,                0.96343,                0.98079,                0.78272,                0.83413,                 0.3756,                0.85468,               0.002377,               0.002377,               0.002377
                   1234,                0.37223,                0.19833,                 0.7696,                0.97947,                0.96368,                0.98082,                0.78286,                0.83467,                0.37595,                0.85456,              0.0023708,              0.0023708,              0.0023708
                   1235,                0.37036,                0.19304,                0.76969,                0.97877,                0.96368,                0.98079,                0.78232,                 0.8344,                 0.3754,                0.85458,              0.0023646,              0.0023646,              0.0023646
                   1236,                0.37742,                0.19646,                0.77649,                 0.9788,                0.96336,                0.98085,                0.78254,                0.83356,                0.37504,                0.85422,              0.0023584,              0.0023584,              0.0023584
                   1237,                0.39008,                 0.2019,                0.77229,                0.97907,                0.96291,                0.98112,                 0.7827,                0.83315,                0.37571,                0.85421,              0.0023523,              0.0023523,              0.0023523
                   1238,                0.37012,                0.20622,                0.76992,                0.97729,                0.96368,                0.98108,                0.78263,                0.83393,                0.37623,                0.85432,              0.0023461,              0.0023461,              0.0023461
                   1239,                0.35972,                0.19591,                0.77176,                0.97804,                0.96375,                0.98109,                0.78262,                0.83373,                0.37669,                0.85427,              0.0023399,              0.0023399,              0.0023399
                   1240,                0.37978,                0.19923,                0.76912,                0.97882,                0.96439,                0.98112,                 0.7826,                0.83322,                0.37682,                0.85412,              0.0023337,              0.0023337,              0.0023337
                   1241,                0.35875,                0.19392,                0.76788,                0.97882,                0.96444,                0.98116,                0.78233,                0.83324,                0.37687,                0.85399,              0.0023275,              0.0023275,              0.0023275
                   1242,                0.39259,                0.20396,                0.78004,                0.97954,                0.96174,                0.98115,                0.78249,                0.83258,                0.37605,                0.85403,              0.0023213,              0.0023213,              0.0023213
                   1243,                0.37512,                0.19836,                0.77008,                0.97954,                0.96179,                0.98116,                0.78231,                0.83273,                0.37676,                0.85394,              0.0023151,              0.0023151,              0.0023151
                   1244,                0.39354,                0.20023,                0.78174,                0.97953,                0.96167,                0.98116,                0.78164,                0.83213,                0.37744,                0.85395,              0.0023089,              0.0023089,              0.0023089
                   1245,                0.38591,                0.20367,                0.77872,                0.97881,                0.96396,                0.98118,                0.78257,                0.83269,                0.37679,                0.85414,              0.0023028,              0.0023028,              0.0023028
                   1246,                0.37674,                0.19397,                0.77686,                0.97802,                 0.9627,                0.98079,                0.78235,                0.83197,                0.37641,                0.85417,              0.0022966,              0.0022966,              0.0022966
                   1247,                 0.3688,                 0.1979,                0.76915,                 0.9788,                0.96332,                0.98121,                0.78207,                0.83259,                0.37652,                0.85415,              0.0022904,              0.0022904,              0.0022904
                   1248,                0.37284,                0.19989,                0.77929,                0.97958,                0.96136,                0.98117,                0.78261,                0.83243,                0.37715,                0.85406,              0.0022842,              0.0022842,              0.0022842
                   1249,                0.38201,                  0.201,                0.77329,                0.97953,                0.96136,                 0.9812,                0.78298,                 0.8324,                0.37599,                 0.8537,               0.002278,               0.002278,               0.002278
                   1250,                0.38054,                0.19829,                0.77465,                0.97877,                0.96206,                0.98123,                0.78243,                0.83224,                0.37586,                0.85374,              0.0022718,              0.0022718,              0.0022718
                   1251,                0.38694,                0.20314,                0.77617,                0.97878,                0.96235,                0.98122,                0.78289,                0.83241,                0.37697,                0.85374,              0.0022656,              0.0022656,              0.0022656
                   1252,                0.36674,                0.19764,                0.77383,                0.97878,                0.96248,                0.98122,                0.78252,                0.83241,                0.37679,                0.85365,              0.0022594,              0.0022594,              0.0022594
                   1253,                0.36352,                0.19357,                0.76835,                0.97878,                0.96249,                0.98123,                0.78303,                0.83242,                0.37651,                0.85368,              0.0022533,              0.0022533,              0.0022533
                   1254,                0.38209,                0.20346,                0.77324,                0.97878,                0.96265,                0.98121,                0.78255,                0.83309,                0.37735,                0.85378,              0.0022471,              0.0022471,              0.0022471
